page,localidad,provincia,departamento,wiki_titulo,wiki_url,tipo_match,estado
v3_p10,Hortensia,Buenos Aires,Carlos Casares,Hortensia,https://es.wikipedia.org/wiki/Hortensia,sin_match,pendiente-humano
v3_p10,Huanguelén,Buenos Aires,Coronel Suárez,Huanguelén,https://es.wikipedia.org/wiki/Huanguel%C3%A9n,exacto,validado
v3_p10,Hucal,La Pampa,Hucal,Hucal,https://es.wikipedia.org/wiki/Hucal,exacto,validado
v3_p10,Huelén,La Pampa,Quemú-Quemú,Huelén,https://es.wikipedia.org/wiki/Huel%C3%A9n,sin_match,pendiente-humano
v3_p10,Huetel,Buenos Aires,25 de Mayo,Huete,https://es.wikipedia.org/wiki/Huete,aproximado,pendiente-humano
v3_p10,Hunter,Buenos Aires,Rojas,Hunter,https://es.wikipedia.org/wiki/Hunter,exacto,validado
v3_p10,Húsares,Buenos Aires,Carlos Tejedor,Húsar,https://es.wikipedia.org/wiki/H%C3%BAsar,aproximado,pendiente-humano
v3_p11,Ibáñez,Buenos Aires,General Belgrano,Ibáñez,https://es.wikipedia.org/wiki/Ib%C3%A1%C3%B1ez,exacto,validado
v3_p11,Igarzábal,Buenos Aires,Patagones,Rocío Igarzábal,https://es.wikipedia.org/wiki/Roc%C3%ADo_Igarz%C3%A1bal,sin_match,pendiente-humano
v3_p11,Indacochea,Buenos Aires,Chivilcoy,Indacochea,https://es.wikipedia.org/wiki/Indacochea,exacto,validado
v3_p11,Indio Rico,Buenos Aires,Coronel Pringles,Indio Rico,https://es.wikipedia.org/wiki/Indio_Rico,exacto,validado
v3_p11,Inés Indart,Buenos Aires,Salto,Inés Indart,https://es.wikipedia.org/wiki/In%C3%A9s_Indart,exacto,validado
v3_p11,Ingeniero Balbín,Buenos Aires,General Pinto,Ingeniero Balbín,https://es.wikipedia.org/wiki/Ingeniero_Balb%C3%ADn,sin_match,pendiente-humano
v3_p11,Ingeniero Foster,La Pampa,Rancul,Ingeniero Foster,https://es.wikipedia.org/wiki/Ingeniero_Foster,exacto,validado
v3_p11,Ingeniero Luiggi,La Pampa,Realicó,Ingeniero Luiggi,https://es.wikipedia.org/wiki/Ingeniero_Luiggi,exacto,validado
v3_p11,Ingeniero Maschwitz,Buenos Aires,Escobar,Ingeniero Maschwitz,https://es.wikipedia.org/wiki/Ingeniero_Maschwitz,exacto,validado
v3_p11,Ingeniero Moneta,Buenos Aires,San Pedro,Ingeniero Moneta,https://es.wikipedia.org/wiki/Ingeniero_Moneta,exacto,validado
v3_p11,Ingeniero Silveyra,Buenos Aires,Chacabuco,,,sin_match,pendiente-humano
v3_p11,Ingeniero Thompson,Buenos Aires,Pellegrini,Ingeniero Thompson,https://es.wikipedia.org/wiki/Ingeniero_Thompson,exacto,validado
v3_p11,Ingeniero White,Buenos Aires,Bahía Blanca,Ingeniero White,https://es.wikipedia.org/wiki/Ingeniero_White,exacto,validado
v3_p11,Ingeniero Williams,Buenos Aires,Navarro,,,sin_match,pendiente-humano
v3_p11,Inocencio Sosa,Buenos Aires,Pehuajó,Inocencio Sosa,https://es.wikipedia.org/wiki/Inocencio_Sosa,exacto,validado
v3_p11,Intendente Alvear,La Pampa,Chapaleufú,Intendente Alvear,https://es.wikipedia.org/wiki/Intendente_Alvear,exacto,validado
v3_p11,Iraizoz,Buenos Aires,General Alvarado,Iráizoz,https://es.wikipedia.org/wiki/Ir%C3%A1izoz,sin_match,pendiente-humano
v3_p11,Irala,Buenos Aires,Bragado,Irala,https://es.wikipedia.org/wiki/Irala,exacto,validado
v3_p11,Iraola,Buenos Aires,Tandil,Iraola (desambiguación),https://es.wikipedia.org/wiki/Iraola_(desambiguaci%C3%B3n),sin_match,pendiente-humano
v3_p11,Irene,Buenos Aires,Coronel Dorrego,Irene,https://es.wikipedia.org/wiki/Irene,sin_match,pendiente-humano
v3_p11,Ireneo Portela,Buenos Aires,Baradero,Ireneo Portela,https://es.wikipedia.org/wiki/Ireneo_Portela,exacto,validado
v3_p11,Iriarte,Buenos Aires,General Pinto,Iriarte,https://es.wikipedia.org/wiki/Iriarte,exacto,validado
v3_p11,Isla Martín García,Buenos Aires,,Isla Martín García,https://es.wikipedia.org/wiki/Isla_Mart%C3%ADn_Garc%C3%ADa,exacto,validado
v3_p11,Islas,Buenos Aires,25 de Mayo,Islas,https://es.wikipedia.org/wiki/Islas,sin_match,pendiente-humano
v3_p11,Ivanowsky,La Pampa,Catriló,Mirko Ivanovski,https://es.wikipedia.org/wiki/Mirko_Ivanovski,sin_match,pendiente-humano
v3_p11,Jacinto Aráuz,La Pampa,Hucal,Jacinto Aráuz,https://es.wikipedia.org/wiki/Jacinto_Ar%C3%A1uz,exacto,validado
v3_p11,Jáuregui,Buenos Aires,Luján,Jáuregui,https://es.wikipedia.org/wiki/J%C3%A1uregui,sin_match,pendiente-humano
v3_p11,Jeppener,Buenos Aires,Brandsen,Jeppener,https://es.wikipedia.org/wiki/Jeppener,exacto,validado
v3_p11,José A. Guisasola,Buenos Aires,Coronel Dorrego,José A. Guisasola,https://es.wikipedia.org/wiki/Jos%C3%A9_A._Guisasola,sin_match,pendiente-humano
v3_p11,José B. Casas,Buenos Aires,Patagones,José B. Casas,https://es.wikipedia.org/wiki/Jos%C3%A9_B._Casas,sin_match,pendiente-humano
v3_p11,José Ferrari,Buenos Aires,Magdalena,José Ferrarini,https://es.wikipedia.org/wiki/Jos%C3%A9_Ferrarini,aproximado,pendiente-humano
v3_p11,José M. Blanco,Buenos Aires,Pellegrini,José Bianco,https://es.wikipedia.org/wiki/Jos%C3%A9_Bianco,sin_match,pendiente-humano
v3_p11,José M. Micheo,Buenos Aires,General Alvear,José Michelena,https://es.wikipedia.org/wiki/Jos%C3%A9_Michelena,sin_match,pendiente-humano
v3_p11,José Santos Arévalo,Buenos Aires,Lobos,José Santos Arévalo (Buenos Aires),https://es.wikipedia.org/wiki/Jos%C3%A9_Santos_Ar%C3%A9valo_(Buenos_Aires),sin_match,pendiente-humano
v3_p11,Juan A. de la Peña,Buenos Aires,Pergamino,Juan A. de la Peña,https://es.wikipedia.org/wiki/Juan_A._de_la_Pe%C3%B1a,exacto,validado
v3_p11,Juan A. Pradere,Buenos Aires,Patagones,Juan A. Pradere,https://es.wikipedia.org/wiki/Juan_A._Pradere,exacto,validado
v3_p11,Juan B. Alberdi,Buenos Aires,Leandro N. Alem,Juan B. Alberdi,https://es.wikipedia.org/wiki/Juan_B._Alberdi,sin_match,pendiente-humano
v3_p11,Juan Blaquier,Buenos Aires,Saladillo,Juan Flaquer Fábregues,https://es.wikipedia.org/wiki/Juan_Flaquer_F%C3%A1bregues,sin_match,pendiente-humano
v3_p11,Juancho,Buenos Aires,General J. Madariaga,Juancho,https://es.wikipedia.org/wiki/Juancho,exacto,validado
v3_p11,Juan E. Barra,Buenos Aires,González Chaves,Juan B. Barra,https://es.wikipedia.org/wiki/Juan_B._Barra,aproximado,pendiente-humano
v3_p11,Juan F. Ibarra,Buenos Aires,Bolívar,Juan F. Ibarra,https://es.wikipedia.org/wiki/Juan_F._Ibarra,exacto,validado
v3_p12,Juan J. Almeyra,Buenos Aires,Navarro,,,sin_match,pendiente-humano
v3_p12,Juan N. Fernández,Buenos Aires,Necochea,Juan N. Fernández,https://es.wikipedia.org/wiki/Juan_N._Fern%C3%A1ndez,sin_match,pendiente-humano
v3_p12,Juárez,Buenos Aires,Juárez,Juárez,https://es.wikipedia.org/wiki/Ju%C3%A1rez,exacto,validado
v3_p12,Julio Arditi,Buenos Aires,Magdalena,Julio Ardiles Gray,https://es.wikipedia.org/wiki/Julio_Ardiles_Gray,sin_match,pendiente-humano
v3_p12,Junín,Buenos Aires,Junín,Junín,https://es.wikipedia.org/wiki/Jun%C3%ADn,exacto,validado
v3_p12,Kenny,Buenos Aires,Carmen de Areco,Kenny,https://es.wikipedia.org/wiki/Kenny,sin_match,pendiente-humano
v3_p12,Kilómetro 125,Buenos Aires,San Andrés de Giles,Kilómetro 117,https://es.wikipedia.org/wiki/Kil%C3%B3metro_117,aproximado,pendiente-humano
v3_p12,Kilómetro 158,Buenos Aires,San Pedro,Kilómetro 658,https://es.wikipedia.org/wiki/Kil%C3%B3metro_658,aproximado,pendiente-humano
v3_p12,Krabbe,Buenos Aires,Coronel Pringles,Tim Krabbé,https://es.wikipedia.org/wiki/Tim_Krabb%C3%A9,sin_match,pendiente-humano
v3_p12,La Angelita,Buenos Aires,General Arenales,La Angelita,https://es.wikipedia.org/wiki/La_Angelita,exacto,validado
v3_p12,Labardén,Buenos Aires,General Guido,Labardén,https://es.wikipedia.org/wiki/Labard%C3%A9n,exacto,validado
v3_p12,La Barrancosa,Buenos Aires,Saladillo,La Barranca,https://es.wikipedia.org/wiki/La_Barranca,aproximado,pendiente-humano
v3_p12,La Beba,Buenos Aires,Rojas,La Beba,https://es.wikipedia.org/wiki/La_Beba,exacto,validado
v3_p12,La Carreta,Buenos Aires,Trenque Lauquen,La Carreta,https://es.wikipedia.org/wiki/La_Carreta,exacto,validado
v3_p12,La Colina,Buenos Aires,General Lamadrid,La Colina,https://es.wikipedia.org/wiki/La_Colina,exacto,validado
v3_p12,La Constancia,Buenos Aires,Ayacucho,La Constancia,https://es.wikipedia.org/wiki/La_Constancia,exacto,validado
v3_p12,La Choza,Buenos Aires,General Las Heras,La Choza,https://es.wikipedia.org/wiki/La_Choza,exacto,validado
v3_p12,La Delfina,Buenos Aires,General Viamonte,La Delfina,https://es.wikipedia.org/wiki/La_Delfina,exacto,validado
v3_p12,La Dorita,Buenos Aires,Carlos Casares,La Dorita,https://es.wikipedia.org/wiki/La_Dorita,exacto,validado
v3_p12,La Dulce,Buenos Aires,Necochea,La Dulce,https://es.wikipedia.org/wiki/La_Dulce,exacto,validado
v3_p12,La Emilia,Buenos Aires,San Nicolás,La Emilia,https://es.wikipedia.org/wiki/La_Emilia,exacto,validado
v3_p12,La Gloria,La Pampa,Catriló,La Gloria,https://es.wikipedia.org/wiki/La_Gloria,exacto,validado
v3_p12,Lago Epecuén,Buenos Aires,Adolfo Alsina,Lago Epecuén,https://es.wikipedia.org/wiki/Lago_Epecu%C3%A9n,sin_match,pendiente-humano
v3_p12,Laguna Alsina,Buenos Aires,Guaminí,Laguna Alsina,https://es.wikipedia.org/wiki/Laguna_Alsina,exacto,validado
v3_p12,La Invencible,Buenos Aires,Salto,La Invencible,https://es.wikipedia.org/wiki/La_Invencible,exacto,validado
v3_p12,La Japonesa,La Pampa,Cura-Co,La Japonesa (Camille con traje japonés),https://es.wikipedia.org/wiki/La_Japonesa_(Camille_con_traje_japon%C3%A9s),sin_match,pendiente-humano
v3_p12,La Larga,La Pampa,Caseros,La Larga,https://es.wikipedia.org/wiki/La_Larga,exacto,validado
v3_p12,La Limpia,Buenos Aires,Bragado,La Limpia,https://es.wikipedia.org/wiki/La_Limpia,exacto,validado
v3_p12,La Luisa,Buenos Aires,Bartolomé Mitre,La Luisa,https://es.wikipedia.org/wiki/La_Luisa,exacto,validado
v3_p12,La Manuela,Buenos Aires,Caseros,La Manuela,https://es.wikipedia.org/wiki/La_Manuela,exacto,validado
v3_p12,La Maruja,La Pampa,Rancul,La Maruja,https://es.wikipedia.org/wiki/La_Maruja,exacto,validado
v3_p12,La Matanza,Buenos Aires,La Matanza,La Matanza,https://es.wikipedia.org/wiki/La_Matanza,exacto,validado
v3_p12,La Negra,Buenos Aires,Necochea,La Negra,https://es.wikipedia.org/wiki/La_Negra,exacto,validado
v3_p12,La Nevada,Buenos Aires,Guaminí,La nevada,https://es.wikipedia.org/wiki/La_nevada,sin_match,pendiente-humano
v3_p12,Langueyú,Buenos Aires,Ayacucho,Langueyú,https://es.wikipedia.org/wiki/Languey%C3%BA,exacto,validado
v3_p12,La Niña,Buenos Aires,9 de Julio,La Niña,https://es.wikipedia.org/wiki/La_Ni%C3%B1a,exacto,validado
v3_p12,La Noria,Buenos Aires,Cañuelas,La Noria,https://es.wikipedia.org/wiki/La_Noria,exacto,validado
v3_p12,La Nueva Plata,Buenos Aires,Pehuajó,,,sin_match,pendiente-humano
v3_p12,Lanús,Buenos Aires,Lanús,Lanús,https://es.wikipedia.org/wiki/Lan%C3%BAs,exacto,validado
v3_p12,La Oriental,Buenos Aires,Junín,La Oriental,https://es.wikipedia.org/wiki/La_Oriental,exacto,validado
v3_p12,La Pastora,Buenos Aires,Tandil,La Pastora,https://es.wikipedia.org/wiki/La_Pastora,exacto,validado
v3_p13,La Pastoril,La Pampa,Chalileo,La Pastoría,https://es.wikipedia.org/wiki/La_Pastor%C3%ADa,aproximado,pendiente-humano
v3_p13,La Paz Chica,Buenos Aires,Roque Pérez,,,sin_match,pendiente-humano
v3_p13,La Pinta,Buenos Aires,General Arenales,La Pinta,https://es.wikipedia.org/wiki/La_Pinta,exacto,validado
v3_p13,Laplacette,Buenos Aires,Junín,Laplacette,https://es.wikipedia.org/wiki/Laplacette,exacto,validado
v3_p13,La Plata,Buenos Aires,La Plata,La Plata,https://es.wikipedia.org/wiki/La_Plata,exacto,validado
v3_p13,La Porteña,Buenos Aires,Trenque Lauquen,La Porteña,https://es.wikipedia.org/wiki/La_Porte%C3%B1a,sin_match,pendiente-humano
v3_p13,Laprida,Buenos Aires,Laprida,Laprida,https://es.wikipedia.org/wiki/Laprida,exacto,validado
v3_p13,La Primavera,Buenos Aires,Coronel Suárez,La Primavera,https://es.wikipedia.org/wiki/La_Primavera,sin_match,pendiente-humano
v3_p13,La Providencia,Buenos Aires,Olavarría,La Providencia,https://es.wikipedia.org/wiki/La_Providencia,exacto,validado
v3_p13,La Reforma,Buenos Aires,Roque Pérez,La Reforma,https://es.wikipedia.org/wiki/La_Reforma,exacto,validado
v3_p13,La Rica,Buenos Aires,Chivilcoy,La Rica,https://es.wikipedia.org/wiki/La_Rica,exacto,validado
v3_p13,Larrea,Buenos Aires,Alberti,Larrea,https://es.wikipedia.org/wiki/Larrea,exacto,validado
v3_p13,Lartigau,Buenos Aires,Coronel Pringles,Lartigau,https://es.wikipedia.org/wiki/Lartigau,exacto,validado
v3_p13,Las Armas,Buenos Aires,Maipú,Las Armas,https://es.wikipedia.org/wiki/Las_Armas,exacto,validado
v3_p13,Las Chacras,Buenos Aires,Lobos,Las Chacras,https://es.wikipedia.org/wiki/Las_Chacras,exacto,validado
v3_p13,Las Flores,Buenos Aires,Las Flores,Las Flores,https://es.wikipedia.org/wiki/Las_Flores,exacto,validado
v3_p13,Las Hermanas,Buenos Aires,Laprida,Las hermanas (serie de televisión),https://es.wikipedia.org/wiki/Las_hermanas_(serie_de_televisi%C3%B3n),sin_match,pendiente-humano
v3_p13,Las Juanitas,Buenos Aires,Pehuajó,Las Juanitas (Buenos Aires),https://es.wikipedia.org/wiki/Las_Juanitas_(Buenos_Aires),sin_match,pendiente-humano
v3_p13,Las Marianas,Buenos Aires,Navarro,Las Marianas,https://es.wikipedia.org/wiki/Las_Marianas,exacto,validado
v3_p13,Las Martinetas,Buenos Aires,General Lamadrid,Las Martinetas,https://es.wikipedia.org/wiki/Las_Martinetas,exacto,validado
v3_p13,Las Mostazas,Buenos Aires,Coronel Pringles,Las Montañas (San Cristóbal de La Laguna),https://es.wikipedia.org/wiki/Las_Monta%C3%B1as_(San_Crist%C3%B3bal_de_La_Laguna),aproximado,pendiente-humano
v3_p13,Las Nutrias,Buenos Aires,Lobería,Las Nutrias,https://es.wikipedia.org/wiki/Las_Nutrias,exacto,validado
v3_p13,La Sofía,Buenos Aires,Carlos Casares,La Sofía,https://es.wikipedia.org/wiki/La_Sof%C3%ADa,exacto,validado
v3_p13,La Sortija,Buenos Aires,Tres Arroyos,La Sortija,https://es.wikipedia.org/wiki/La_Sortija,exacto,validado
v3_p13,Las Palmas,Buenos Aires,Zárate,Las Palmas (A-52),https://es.wikipedia.org/wiki/Las_Palmas_(A-52),sin_match,pendiente-humano
v3_p13,Las Parvas,Buenos Aires,Junín,Las parvas (Martín Malharro),https://es.wikipedia.org/wiki/Las_parvas_(Mart%C3%ADn_Malharro),sin_match,pendiente-humano
v3_p13,Las Tahonas,Buenos Aires,Magdalena,Las Tahonas,https://es.wikipedia.org/wiki/Las_Tahonas,exacto,validado
v3_p13,Las Toscas,Buenos Aires,Lincoln,Las Toscas,https://es.wikipedia.org/wiki/Las_Toscas,exacto,validado
v3_p13,Lastra,Buenos Aires,General Lamadrid,Lastra,https://es.wikipedia.org/wiki/Lastra,exacto,validado
v3_p13,Las Vaquerías,Buenos Aires,Tres Arroyos,Las Alquerías,https://es.wikipedia.org/wiki/Las_Alquer%C3%ADas,aproximado,pendiente-humano
v3_p13,La Trinidad,Buenos Aires,General Arenales,La Trinidad,https://es.wikipedia.org/wiki/La_Trinidad,exacto,validado
v3_p13,La Violeta,Buenos Aires,Pergamino,La Violeta,https://es.wikipedia.org/wiki/La_Violeta,exacto,validado
v3_p13,La Vitícola,Buenos Aires,Bahía Blanca,La Vitícola,https://es.wikipedia.org/wiki/La_Vit%C3%ADcola,exacto,validado
v3_p13,La Zanja,Buenos Aires,Trenque Lauquen,La zanja,https://es.wikipedia.org/wiki/La_zanja,sin_match,pendiente-humano
v3_p13,Lazzarino,Buenos Aires,Azul,Lazzarino,https://es.wikipedia.org/wiki/Lazzarino,exacto,validado
v3_p13,Leandro N. Alem,Buenos Aires,Leandro N. Alem,Leandro N. Alem,https://es.wikipedia.org/wiki/Leandro_N._Alem,exacto,validado
v3_p13,Lertora,Buenos Aires,Trenque Lauquen,Lectura,https://es.wikipedia.org/wiki/Lectura,aproximado,pendiente-humano
v3_p13,Leubuco,Buenos Aires,Adolfo Alsina,Leubuco,https://es.wikipedia.org/wiki/Leubuco,exacto,validado
v3_p13,Lezama,Buenos Aires,Chascomús,Lezama,https://es.wikipedia.org/wiki/Lezama,exacto,validado
v3_p13,Líbano,Buenos Aires,General Lamadrid,Líbano,https://es.wikipedia.org/wiki/L%C3%ADbano,exacto,validado
v3_p13,Libres del Sud,Buenos Aires,Chascomús,Libres del Sud,https://es.wikipedia.org/wiki/Libres_del_Sud,exacto,validado
v3_p14,Licenciado Matienzo,Buenos Aires,Lobería,Licenciado Matienzo,https://es.wikipedia.org/wiki/Licenciado_Matienzo,exacto,validado
v3_p14,Lima,Buenos Aires,Zárate,Lima,https://es.wikipedia.org/wiki/Lima,exacto,validado
v3_p14,Limay-Mahuída,La Pampa,Limay-Mahuída,Limay Mahuida,https://es.wikipedia.org/wiki/Limay_Mahuida,aproximado,pendiente-humano
v3_p14,Lia Calel,Buenos Aires,Tres Arroyos,La Calera (Chile),https://es.wikipedia.org/wiki/La_Calera_(Chile),sin_match,pendiente-humano
v3_p14,Lincoln,Buenos Aires,Lincoln,Lincoln,https://es.wikipedia.org/wiki/Lincoln,exacto,validado
v3_p14,Lobería,Buenos Aires,Lobería,Lobería,https://es.wikipedia.org/wiki/Lober%C3%ADa,exacto,validado
v3_p14,Lobos,Buenos Aires,Lobos,Lobos,https://es.wikipedia.org/wiki/Lobos,exacto,validado
v3_p14,Loma Negra,Buenos Aires,Olavarría,Loma Negra,https://es.wikipedia.org/wiki/Loma_Negra,exacto,validado
v3_p14,Loma Verde,Buenos Aires,General Paz,Loma Verde,https://es.wikipedia.org/wiki/Loma_Verde,exacto,validado
v3_p14,Lomas de Zamora,Buenos Aires,Lomas de Zamora,Lomas de Zamora,https://es.wikipedia.org/wiki/Lomas_de_Zamora,exacto,validado
v3_p14,Lonquimay,La Pampa,Catriló,Lonquimay,https://es.wikipedia.org/wiki/Lonquimay,exacto,validado
v3_p14,López,Buenos Aires,Juárez,López,https://es.wikipedia.org/wiki/L%C3%B3pez,exacto,validado
v3_p14,López Lecube,Buenos Aires,Puán,López Lecube,https://es.wikipedia.org/wiki/L%C3%B3pez_Lecube,exacto,validado
v3_p14,Los Angeles,Buenos Aires,Chacabuco,Los Angeles,https://es.wikipedia.org/wiki/Los_Angeles,exacto,validado
v3_p14,Los Cardales,Buenos Aires,Exaltación de la Cruz,Los Cardales,https://es.wikipedia.org/wiki/Los_Cardales,exacto,validado
v3_p14,Los Indios,Buenos Aires,Rojas,Los Indios,https://es.wikipedia.org/wiki/Los_Indios,exacto,validado
v3_p14,Los Laureles,Buenos Aires,General Villegas,Los Laureles,https://es.wikipedia.org/wiki/Los_Laureles,sin_match,pendiente-humano
v3_p14,Los Pinos,Buenos Aires,Balcarce,Los Pinos,https://es.wikipedia.org/wiki/Los_Pinos,exacto,validado
v3_p14,Loventuel,La Pampa,Leventué,Loventuel,https://es.wikipedia.org/wiki/Loventuel,exacto,validado
v3_p14,Lozano,Buenos Aires,General Las Heras,Lozano,https://es.wikipedia.org/wiki/Lozano,exacto,validado
v3_p14,Luan Toro,La Pampa,Leventué,Luan Toro,https://es.wikipedia.org/wiki/Luan_Toro,exacto,validado
v3_p14,Lucas Monteverde,Buenos Aires,25 de Mayo,Lucas Monteverde,https://es.wikipedia.org/wiki/Lucas_Monteverde,exacto,validado
v3_p14,Luján,Buenos Aires,Luján,Luján,https://es.wikipedia.org/wiki/Luj%C3%A1n,exacto,validado
v3_p14,Lumb,Buenos Aires,San Cayetano,Lumb,https://es.wikipedia.org/wiki/Lumb,exacto,validado
v3_p14,Macachín,La Pampa,Atreucó,Macachín,https://es.wikipedia.org/wiki/Macach%C3%ADn,exacto,validado
v3_p14,Macedo,Buenos Aires,General J. Madariaga,Macedo,https://es.wikipedia.org/wiki/Macedo,exacto,validado
v3_p14,Magdala,Buenos Aires,Pehuajó,Magdala,https://es.wikipedia.org/wiki/Magdala,exacto,validado
v3_p14,Magdalena,Buenos Aires,Magdalena,Magdalena,https://es.wikipedia.org/wiki/Magdalena,exacto,validado
v3_p14,Maguirre,Buenos Aires,Pergamino,Mary Maguire,https://es.wikipedia.org/wiki/Mary_Maguire,sin_match,pendiente-humano
v3_p14,Maipú,Buenos Aires,Maipú,Maipú,https://es.wikipedia.org/wiki/Maip%C3%BA,exacto,validado
v3_p14,Mamaguita,Buenos Aires,25 de Mayo,Mamaguita,https://es.wikipedia.org/wiki/Mamaguita,sin_match,pendiente-humano
v3_p14,Manuel J. García,Buenos Aires,Mercedes,Manuel J. García,https://es.wikipedia.org/wiki/Manuel_J._Garc%C3%ADa,sin_match,pendiente-humano
v3_p14,Manuel Ocampo,Buenos Aires,Pergamino,Manuel Ocampo,https://es.wikipedia.org/wiki/Manuel_Ocampo,sin_match,pendiente-humano
v3_p14,Manzanares,Buenos Aires,Pilar,Manzanares,https://es.wikipedia.org/wiki/Manzanares,exacto,validado
v3_p14,Manzone,Buenos Aires,Pilar,Manzana,https://es.wikipedia.org/wiki/Manzana,aproximado,pendiente-humano
v3_p14,Mapis,Buenos Aires,Olavarría,Mapa,https://es.wikipedia.org/wiki/Mapa,aproximado,pendiente-humano
v3_p14,Marcos Paz,Buenos Aires,Marcos Paz,Marcos Paz,https://es.wikipedia.org/wiki/Marcos_Paz,exacto,validado
v3_p14,Mar de Ajó,Buenos Aires,General Lavalle,Mar de Ajó,https://es.wikipedia.org/wiki/Mar_de_Aj%C3%B3,exacto,validado
v3_p14,Mar del Plata,Buenos Aires,General Pueyrredón,Mar del Plata,https://es.wikipedia.org/wiki/Mar_del_Plata,exacto,validado
v3_p14,María Ignacia,Buenos Aires,Tandil,María Ignacia,https://es.wikipedia.org/wiki/Mar%C3%ADa_Ignacia,exacto,validado
v3_p14,María Lucila,Buenos Aires,Hipólito Yrigoyen,María Lucila,https://es.wikipedia.org/wiki/Mar%C3%ADa_Lucila,exacto,validado
v3_p15,Mariano Benítez,Buenos Aires,Pergamino,Mariano Benítez,https://es.wikipedia.org/wiki/Mariano_Ben%C3%ADtez,exacto,validado
v3_p15,Mariano M. Alfonso,Buenos Aires,Pergamino,Mariano H. Alfonzo,https://es.wikipedia.org/wiki/Mariano_H._Alfonzo,aproximado,pendiente-humano
v3_p15,Mariano Roldán,Buenos Aires,Juárez,Mariano Roldán,https://es.wikipedia.org/wiki/Mariano_Rold%C3%A1n,exacto,validado
v3_p15,Mari Lauquen,Buenos Aires,Trenque Lauquen,Marilu Bueno,https://es.wikipedia.org/wiki/Marilu_Bueno,sin_match,pendiente-humano
v3_p15,Martín Berraondo,Buenos Aires,25 de Mayo,Martín Berraondo,https://es.wikipedia.org/wiki/Mart%C3%ADn_Berraondo,exacto,validado
v3_p15,Martínez de Hoz,Buenos Aires,Lincoln,Martínez de Hoz,https://es.wikipedia.org/wiki/Mart%C3%ADnez_de_Hoz,exacto,validado
v3_p15,Martín Fierro,Buenos Aires,Azul,Martín Fierro,https://es.wikipedia.org/wiki/Mart%C3%ADn_Fierro,sin_match,pendiente-humano
v3_p15,Matheu,Buenos Aires,Escobar,Matheu,https://es.wikipedia.org/wiki/Matheu,exacto,validado
v3_p15,Mauricio Hirsch,Buenos Aires,Carlos Casares,Mauricio Hirsch,https://es.wikipedia.org/wiki/Mauricio_Hirsch,exacto,validado
v3_p15,Mauricio Mayer,La Pampa,Conhello,Mauricio Mayer,https://es.wikipedia.org/wiki/Mauricio_Mayer,exacto,validado
v3_p15,Máximo Fernández,Buenos Aires,Bragado,Máximo Fernández,https://es.wikipedia.org/wiki/M%C3%A1ximo_Fern%C3%A1ndez,exacto,validado
v3_p15,Máximo Paz,Buenos Aires,Cañuelas,Máximo Paz,https://es.wikipedia.org/wiki/M%C3%A1ximo_Paz,exacto,validado
v3_p15,Mayor Buratovich,Buenos Aires,Villarino,Mayor Buratovich,https://es.wikipedia.org/wiki/Mayor_Buratovich,exacto,validado
v3_p15,Maza,Buenos Aires,Adolfo Alsina,Maza,https://es.wikipedia.org/wiki/Maza,exacto,validado
v3_p15,M. Colman,Buenos Aires,Rauch,M-Clan,https://es.wikipedia.org/wiki/M-Clan,sin_match,pendiente-humano
v3_p15,Mechita,Buenos Aires,Alberti,Mechita,https://es.wikipedia.org/wiki/Mechita,exacto,validado
v3_p15,Mechita,Buenos Aires,Bragado,Mechita,https://es.wikipedia.org/wiki/Mechita,exacto,validado
v3_p15,Mechongué,Buenos Aires,General Alvarado,Mechongué,https://es.wikipedia.org/wiki/Mechongu%C3%A9,exacto,validado
v3_p15,Médanos,Buenos Aires,Villarino,Médanos,https://es.wikipedia.org/wiki/M%C3%A9danos,exacto,validado
v3_p15,Membrillar,Buenos Aires,Chacabuco,Membrillar,https://es.wikipedia.org/wiki/Membrillar,exacto,validado
v3_p15,Mercedes,Buenos Aires,Mercedes,Mercedes,https://es.wikipedia.org/wiki/Mercedes,exacto,validado
v3_p15,Merlo,Buenos Aires,Merlo,Merlo,https://es.wikipedia.org/wiki/Merlo,exacto,validado
v3_p15,Metileo,La Pampa,Trenel,Metileo,https://es.wikipedia.org/wiki/Metileo,exacto,validado
v3_p15,Micaela Cascallares,Buenos Aires,Tres Arroyos,Micaela Cascallares,https://es.wikipedia.org/wiki/Micaela_Cascallares,exacto,validado
v3_p15,Miguel Cané,La Pampa,Quemú-Quemú,Miguel Cané,https://es.wikipedia.org/wiki/Miguel_Can%C3%A9,exacto,validado
v3_p15,Miguel Riglos,La Pampa,Atreucó,Miguel Riglos,https://es.wikipedia.org/wiki/Miguel_Riglos,exacto,validado
v3_p15,Miramonte,Buenos Aires,Azul,Ariel Miramontes,https://es.wikipedia.org/wiki/Ariel_Miramontes,sin_match,pendiente-humano
v3_p15,Miranda,Buenos Aires,Rauch,Miranda,https://es.wikipedia.org/wiki/Miranda,exacto,validado
v3_p15,Mira Pampa,Buenos Aires,Rivadavia,Mira Pampa,https://es.wikipedia.org/wiki/Mira_Pampa,exacto,validado
v3_p15,Moctezuma,Buenos Aires,Carlos Casares,Moctezuma,https://es.wikipedia.org/wiki/Moctezuma,exacto,validado
v3_p15,Moll,Buenos Aires,Navarro,Moll,https://es.wikipedia.org/wiki/Moll,exacto,validado
